gene	sperm_syn	sperm_mis	sperm_stopgain	is_cRDHGs	is_DD	is_ASD	is_OG	non_nsite	mis_nsite	ssite
CCDC102B	0	0	1	False	False	False	True	1.1568088999999998e-06	1.29002084e-05	4.841851800000006e-06
PLEKHM3	1	1	0	False	False	False	True	1.7226284999999997e-06	2.1071929899999944e-05	8.4914479e-06
ITGB6	0	1	0	False	False	False	True	1.0867363000000003e-06	2.245644210000002e-05	1.03706583e-05
MTARC2	1	0	0	False	False	False	True	4.3005789999999977e-07	8.88680250000001e-06	3.6866774000000038e-06
CTNNA1	0	2	0	False	False	False	True	1.3671007000000009e-06	2.7585317000000032e-05	1.0380856099999968e-05
ENSG00000111780	0	0	0	False	False	False	True			
ADH1A	1	1	0	False	False	False	True	2.2637199999999998e-07	1.012225040000001e-05	4.012287699999998e-06
SMIM42	0	0	0	False	False	False	True	5.77598e-08	1.4373401000000006e-06	5.579021000000002e-07
CCDC177	1	1	0	False	False	False	True	9.957399999999997e-07	2.250057380000002e-05	1.038295729999998e-05
CTSC	0	1	0	False	False	False	True	7.237556999999998e-07	1.2240434900000012e-05	4.665507699999997e-06
TERF2	1	1	0	False	False	False	True	7.403425000000001e-07	1.5387507400000014e-05	6.629626099999997e-06
ZNF131	0	0	0	False	False	False	True	1.1471398999999995e-06	1.5388177799999976e-05	5.449991399999997e-06
SEL1L2	1	1	0	False	False	False	True	8.581293999999991e-07	1.719014039999996e-05	7.850072500000001e-06
KCNJ4	1	2	0	False	False	False	True	4.084743999999999e-07	1.8121767400000003e-05	8.806771599999989e-06
NME1-NME2	0	0	0	False	False	False	True	5.331668999999999e-07	8.973803500000002e-06	3.4597246000000004e-06
CCDC24	0	0	0	False	False	False	True	5.187773999999999e-07	8.725895199999987e-06	3.435551700000002e-06
CHAC2	0	1	0	False	False	False	True	2.0006720000000002e-07	4.484825599999996e-06	1.6877845000000011e-06
PLAAT2	0	1	0	False	False	False	True	1.0001470000000001e-07	5.537387000000002e-06	2.481656099999999e-06
ACVR2B	0	1	0	False	False	False	True	8.943624e-07	1.858446610000001e-05	8.729186000000015e-06
ZNF649	0	1	0	False	False	False	True	9.333977999999993e-07	1.4881541699999983e-05	6.04259e-06
CCNP	1	0	0	False	False	False	True	2.5987549999999995e-07	9.84331630000002e-06	4.852981799999995e-06
WDR26	1	2	0	False	True	False	False	1.2068792e-06	2.1819675100000038e-05	8.727511199999994e-06
ADAM33	0	2	0	False	False	False	True	1.0919639000000006e-06	2.3373131199999966e-05	1.1161206299999975e-05
SCPEP1	0	1	0	False	False	False	True	7.256524000000004e-07	1.2185914499999979e-05	5.2731266e-06
TXNDC5	0	0	0	False	False	False	True	8.764152999999997e-07	1.4247523800000005e-05	7.375810300000005e-06
ZNF485	0	2	1	False	False	False	True	8.583472000000008e-07	1.2443346299999965e-05	4.438893400000009e-06
XAF1	0	0	0	False	False	False	True	3.0215019999999987e-07	8.573652500000002e-06	3.1108425000000038e-06
MTARC1	0	1	0	False	False	False	True	7.049594999999999e-07	1.0597889299999995e-05	5.028549699999998e-06
RPL27	0	0	0	False	False	False	True	1.8690119999999997e-07	4.430350300000003e-06	1.2875402999999994e-06
TIGD6	0	1	0	False	False	False	True	6.350342000000003e-07	1.4225990000000005e-05	4.9828982e-06
VIPR2	0	1	0	False	False	False	True	7.679325000000001e-07	1.2964222800000003e-05	7.145928599999997e-06
SLC10A1	2	1	0	False	False	False	True	1.8864960000000007e-07	1.0457360600000011e-05	4.049592799999997e-06
ABCA1	2	5	0	False	False	False	True	3.4740952000000016e-06	6.485306260000001e-05	2.665588139999998e-05
NVL	0	4	0	False	False	False	True	1.9093455999999978e-06	2.3606575500000042e-05	8.074784299999967e-06
DMAC2	0	0	0	False	False	False	True	4.564376999999999e-07	9.191834099999993e-06	4.247312100000004e-06
ORC4	2	1	0	False	False	False	True	8.445210999999999e-07	1.0951933400000015e-05	3.6055415000000023e-06
POLR1A	1	4	0	False	False	False	True	3.379625299999998e-06	5.5261690499999956e-05	2.488841339999996e-05
ENSG00000264324	0	1	0	False	False	False	True	2.6523279999999994e-07	5.76589280000001e-06	2.515785999999998e-06
ZBED4	1	6	0	False	False	False	True	1.350439e-06	3.743301199999995e-05	1.8825158700000027e-05
PTBP3	0	0	0	False	False	False	True	9.928090000000003e-07	1.4211013999999983e-05	4.962670800000002e-06
NUDT6	0	0	0	False	False	False	True	7.935272999999998e-07	8.528174599999998e-06	3.4729496000000036e-06
TUBA1C	0	2	0	False	False	False	True	5.174888e-07	1.1147975100000012e-05	4.179718799999996e-06
ZNF587B	0	0	0	False	False	False	True	9.082167999999995e-07	1.586824880000005e-05	5.3159917999999995e-06
KCNMB4	0	0	0	False	False	False	True	2.8354440000000004e-07	5.877184400000002e-06	2.621997400000002e-06
MED9	1	1	0	False	False	False	True	1.7875789999999997e-07	4.234820299999989e-06	1.9917015000000007e-06
NAA80	0	0	0	False	False	False	True	2.905830999999999e-07	1.010590310000001e-05	3.0746192999999978e-06
DEFB108C	0	0	0	False	False	False	True			
TUBGCP3	0	2	0	False	False	False	True	1.5147604999999991e-06	2.0358036599999975e-05	8.69686100000001e-06
CARD8	1	0	0	False	False	False	True	4.915434000000001e-07	1.564705079999999e-05	6.378666099999991e-06
ACOD1	2	1	0	False	False	False	True	5.528904000000002e-07	1.2764001300000015e-05	5.346473700000001e-06
CGB8	0	0	0	False	False	False	True	8.048e-09	1.211821e-07	1.8779e-08
SMPD1	1	1	0	False	False	False	True	9.472437000000003e-07	2.1662628600000018e-05	8.852498900000011e-06
TTC19	0	0	0	False	False	False	True	5.901124e-07	1.0501068199999982e-05	4.448664300000002e-06
DEPDC1	4	3	0	False	False	False	True	1.5017101999999997e-06	1.868428069999999e-05	6.645822100000003e-06
VPS33A	0	1	0	False	False	False	True	8.764744000000002e-07	1.7716365500000004e-05	7.786463700000008e-06
RRN3	1	0	0	False	False	False	True			
ARRDC2	0	2	0	False	False	False	True	5.094502e-07	1.5145015899999994e-05	7.121349999999996e-06
ENSG00000188897	3	5	1	False	False	False	True	5.242457599999992e-06	0.00011712905239999978	5.5099433400000054e-05
NCOA5	0	2	0	False	False	False	True	1.6472615999999997e-06	2.009827410000003e-05	6.737367100000001e-06
DUSP26	0	0	1	False	False	False	True	5.990145999999998e-07	8.565369799999994e-06	3.265821900000004e-06
PLXND1	2	4	0	False	False	False	True	2.1692912000000012e-06	7.221969169999976e-05	3.5363782600000145e-05
GPR183	2	0	0	False	False	False	True	3.756742999999999e-07	1.0141401299999993e-05	3.7070027999999994e-06
AGO4	1	0	1	False	False	False	True	1.6392707e-06	2.549092320000005e-05	7.9839341e-06
AQP4	0	3	0	False	False	False	True	3.826150000000001e-07	9.42101510000001e-06	3.5159016000000033e-06
CADM4	0	1	0	False	False	False	True	4.007417e-07	1.1365366600000022e-05	4.995810499999999e-06
NXPE2	0	1	0	False	False	False	True	6.987007999999998e-07	1.3946409799999975e-05	5.3753818000000045e-06
IDNK	1	0	0	False	False	False	True	2.5556480000000004e-07	5.484215300000002e-06	2.537683399999998e-06
NEK6	1	1	0	False	False	False	True	6.122247000000003e-07	1.0627555500000017e-05	5.838832399999992e-06
C8orf33	0	0	0	False	False	False	True	2.5114180000000003e-07	5.6853404999999835e-06	2.188291399999999e-06
IL31	1	2	0	False	False	False	True	2.5177559999999997e-07	5.101374899999999e-06	2.6078983000000002e-06
BCL2L2	0	0	0	False	False	False	True	1.9303120000000001e-07	7.06375440000001e-06	2.889674099999999e-06
ZNF875	0	3	0	False	False	False	True	1.3729482999999999e-06	1.734178510000003e-05	6.647214699999987e-06
ZNF644	2	5	1	False	False	False	True	2.2864003e-06	3.3622381200000023e-05	1.2204621999999976e-05
RPL14	0	0	0	False	False	False	True	3.2167939999999984e-07	5.471633299999997e-06	1.9781680000000008e-06
TALDO1	0	1	0	False	False	False	True	5.555965e-07	1.1057944100000008e-05	5.5384172e-06
MEFV	0	1	0	False	False	False	True	8.466124000000006e-07	2.3852181800000077e-05	1.0701835799999975e-05
ZC3H12D	0	0	0	False	False	False	True	5.587201999999998e-07	1.8620896900000014e-05	8.606496700000003e-06
DEFB124	0	0	0	False	False	False	True	8.26913e-08	1.886691100000001e-06	9.768347999999995e-07
ENSG00000286088	0	1	0	False	False	False	True	2.532869000000001e-07	7.255245300000004e-06	3.3989650000000005e-06
SEC24B	1	2	0	False	False	False	True	1.8557240000000001e-06	3.282442839999992e-05	1.302454790000002e-05
GPIHBP1	0	1	0	False	False	False	True	2.6857629999999996e-07	6.538566899999993e-06	3.5158574999999997e-06
GTF2F1	0	3	0	False	False	False	True	5.346349e-07	1.8643801300000004e-05	8.712421600000004e-06
MTIF2	0	2	0	False	False	False	True	1.0655831000000008e-06	1.7624826299999973e-05	6.210467099999997e-06
IGSF11	0	0	0	False	False	False	True	6.402770999999999e-07	1.2062920299999992e-05	4.698126400000004e-06
ENSG00000255730	1	2	0	False	False	False	True	6.692334999999995e-07	1.841611450000001e-05	8.476731200000004e-06
NDNF	1	0	0	False	False	False	True	6.211023000000001e-07	1.4733630299999992e-05	5.940126800000002e-06
AASDH	0	2	0	False	False	False	True	1.5448262e-06	2.5756024700000073e-05	1.0531751900000022e-05
ZNF248	1	0	0	False	False	False	True	9.852383999999994e-07	1.5958193400000003e-05	6.193729399999988e-06
OR13F1	1	1	0	False	False	False	True	3.396970000000002e-07	8.846691899999996e-06	3.872622299999996e-06
ENSG00000285932	0	0	0	False	False	False	True	3.551344e-07	4.7681689999999955e-06	1.9102552000000024e-06
TSPAN31	0	1	0	False	False	False	True	2.954465000000001e-07	5.230448100000003e-06	2.0677507000000007e-06
TDG	0	0	0	False	False	False	True	7.950044e-07	9.625176899999994e-06	3.5775892999999996e-06
WNT7B	0	1	0	False	False	False	True	6.836510000000001e-07	1.59624427e-05	7.661760799999997e-06
PCBP3	0	0	0	False	False	False	True	4.863354999999999e-07	1.2437708900000004e-05	6.111705499999997e-06
CTH	0	0	0	False	False	False	True	6.236734999999999e-07	1.0483720599999983e-05	3.892861799999998e-06
MRRF	0	1	0	False	False	False	True	1.9538369999999994e-07	7.385417499999999e-06	2.482791300000001e-06
KNDC1	2	3	0	False	False	False	True	2.1259831000000027e-06	6.996805310000006e-05	3.801562749999989e-05
ENSG00000270299	0	0	0	False	False	False	True	1.8166170000000008e-07	2.6527638000000002e-06	1.1691267000000007e-06
NPHS2	0	0	0	False	False	False	True	7.313582999999996e-07	1.0772832800000014e-05	4.407947099999992e-06
RCBTB1	0	1	0	False	False	False	True	8.385674000000001e-07	1.4688819699999972e-05	6.894409800000009e-06
DAPP1	0	0	0	False	False	False	True	4.568662999999999e-07	7.743396500000003e-06	3.1714916000000026e-06
CARMIL1	0	2	0	False	False	False	True	2.161803299999997e-06	3.887986180000029e-05	1.6147969700000022e-05
KTN1	0	1	0	False	False	False	True	2.406007999999999e-06	2.954076670000003e-05	1.1120850700000003e-05
TSPAN16	0	0	0	False	False	False	True	1.5300250000000005e-07	6.652159800000005e-06	3.7214729000000002e-06
SIGLEC6	0	2	0	False	False	False	True	5.341192999999998e-07	1.3024771799999981e-05	6.328508800000008e-06
ARF4	0	0	0	False	False	False	True	2.0511060000000002e-07	4.267442700000001e-06	1.4753814000000002e-06
INHBB	1	1	0	False	False	False	True	4.618196e-07	1.3880995400000003e-05	6.196843699999998e-06
C1orf122	0	0	0	False	False	False	True	1.534241e-07	3.335101100000001e-06	1.5838426999999994e-06
GGA2	1	1	0	False	False	False	True	7.537199999999999e-07	1.7759219e-05	8.2760818e-06
GSTK1	0	1	0	False	False	False	True	2.0453119999999995e-07	6.947174300000003e-06	3.1335768e-06
SIAH1	2	2	0	False	False	False	True	5.302322000000001e-07	8.046816500000011e-06	3.058680100000003e-06
CPHXL2	0	0	0	False	False	False	True	6.434301e-07	9.469718399999992e-06	4.5249877999999954e-06
CNIH4	0	0	0	False	False	False	True	3.0867739999999987e-07	3.271850599999998e-06	1.2414796999999995e-06
KCNB2	0	1	0	False	False	False	True	1.4656677000000008e-06	2.7142625299999996e-05	1.2983772699999997e-05
CHTF18	0	0	0	False	False	False	True	1.6411730000000002e-06	4.236406869999991e-05	1.9822600099999994e-05
ZC3H14	1	1	0	False	False	False	True	1.5290775999999987e-06	2.0107948000000016e-05	7.447199199999997e-06
LRRIQ3	0	1	0	False	False	False	True	1.2696054999999995e-06	1.4582388699999981e-05	4.521116999999993e-06
LGI2	0	2	0	False	False	False	True	7.719463999999997e-07	1.6865714599999988e-05	7.564694000000006e-06
BATF	0	0	0	False	False	False	True	2.110772e-07	4.797441800000001e-06	2.387048099999999e-06
TBX18	3	4	0	False	False	False	True	1.0570011999999993e-06	1.8690227300000045e-05	8.086507000000002e-06
TMED2	0	1	0	False	False	False	True	1.5166270000000005e-07	5.542893199999999e-06	2.087490500000001e-06
GAK	1	2	0	False	False	False	True	1.5248213999999997e-06	5.248213709999991e-05	2.798232900000005e-05
SH2D6	0	1	0	False	False	False	True	4.096092e-07	1.0508397800000031e-05	4.3865117e-06
MIEN1	0	0	0	False	False	False	True	1.706881000000001e-07	3.2387734000000016e-06	1.3787833000000004e-06
ENSG00000268133	1	0	0	False	False	False	True	1.4037930000000002e-07	2.7474969000000006e-06	1.1223708999999997e-06
SNX22	0	0	0	False	False	False	True	2.0132309999999997e-07	5.2179460999999996e-06	2.5153971999999976e-06
ARID5B	1	6	1	False	False	False	True	1.3029189999999989e-06	3.445467420000022e-05	1.585612820000001e-05
RPL36	0	0	0	False	False	False	True	7.58841e-08	3.079229400000001e-06	1.2038967999999996e-06
FBXO9	0	0	0	False	False	False	True	9.153877000000003e-07	1.2632900000000028e-05	3.910932300000002e-06
SCLT1	0	1	0	False	False	False	True	1.4840914000000005e-06	1.6513898599999945e-05	5.643132800000004e-06
ODF3	0	0	0	False	False	False	True	2.324722e-07	9.3488442e-06	3.863135799999998e-06
MGP	0	0	0	False	False	False	True	2.795382999999999e-07	3.3077860999999986e-06	1.2873448e-06
FIBIN	1	1	0	False	False	False	True	2.8206489999999996e-07	7.102545800000009e-06	3.061968900000001e-06
VAMP4	0	0	0	False	False	False	True	2.3112279999999993e-07	3.820516799999998e-06	1.0468425e-06
TECTA	2	4	0	False	False	False	True	3.5355879000000036e-06	6.737276020000011e-05	3.292645019999989e-05
SLITRK5	2	2	0	False	False	False	True	1.0349922e-06	2.723040589999994e-05	1.24588365e-05
COP1	0	2	0	False	False	False	True	1.4670106999999987e-06	1.8723310799999984e-05	7.2999234000000055e-06
ARHGEF10	3	6	0	False	False	False	True			
WWP2	1	3	0	False	False	False	True	1.4199282000000002e-06	3.0981350800000065e-05	1.3537694900000004e-05
LAD1	1	2	1	False	False	False	True	6.111501000000002e-07	1.6757020099999992e-05	6.646969700000007e-06
SDHA	1	3	0	False	False	False	True	1.1131074000000001e-06	2.1776671100000037e-05	1.0953924799999992e-05
SYT2	0	1	0	False	False	False	True	3.277097999999999e-07	1.2614802300000017e-05	6.3945484999999954e-06
SLC30A6	0	1	0	False	False	False	True	1.0931964000000003e-06	1.1770965400000005e-05	4.0273147e-06
SF3A2	0	0	0	False	False	False	True	4.1853729999999993e-07	1.9005482900000042e-05	9.434884099999988e-06
NPIPB11	1	1	0	False	False	False	True	2.498538000000001e-07	4.871448200000004e-06	1.913624899999999e-06
RETN	0	0	0	False	False	False	True	1.5068109999999996e-07	3.2434552000000018e-06	1.5770871000000003e-06
POU3F2	2	1	0	False	False	False	True	6.090410000000001e-07	1.3133092999999995e-05	6.768306200000003e-06
PRAMEF26	0	0	0	False	False	False	True			
ARHGAP15	0	0	0	False	False	False	True	9.682297999999998e-07	1.2724707500000004e-05	5.336407399999997e-06
BRME1	2	2	0	False	False	False	True	8.042162999999995e-07	2.0612437999999905e-05	9.92191670000001e-06
ZNF784	0	1	0	False	False	False	True	2.877374e-07	1.0126273899999987e-05	4.963979099999997e-06
SYT12	0	1	0	False	False	False	True	4.663066e-07	1.597878690000003e-05	7.965890200000007e-06
ATP6V0B	0	0	0	False	False	False	True	1.4424059999999998e-07	6.29078080000001e-06	3.0932823999999998e-06
MRPS6	0	1	0	False	False	False	True	3.0618400000000006e-07	3.7135689000000006e-06	1.6190675000000001e-06
FMO5	0	0	0	False	False	False	True	8.254512999999999e-07	1.3750807100000052e-05	4.4141027000000015e-06
SPOP	0	5	2	False	False	False	True	5.408196000000002e-07	1.152406310000001e-05	4.133182399999998e-06
ANXA7	0	0	0	False	False	False	True	1.1203585e-06	1.3693870599999995e-05	4.341143099999993e-06
NECAP1	0	0	0	False	False	False	True	3.5097369999999995e-07	8.262224699999989e-06	2.9496771999999985e-06
CHGA	0	2	0	False	False	False	True			
CKMT2	2	0	0	False	False	False	True	1.0242420999999993e-06	1.5743308199999977e-05	6.1184162999999974e-06
OR5B2	0	0	0	False	False	False	True	1.801152000000001e-07	7.680543100000005e-06	3.2133774000000006e-06
SPNS3	1	1	0	False	False	False	True	6.628582999999999e-07	1.8299685599999928e-05	9.605335599999993e-06
LCE2B	0	0	0	False	False	False	True	1.0483419999999998e-07	3.4601876000000007e-06	1.0263520000000002e-06
NIPBL	0	5	1	False	False	True	False	5.935935699999993e-06	7.35214872999999e-05	2.4823149100000012e-05
ENSG00000291303	0	1	0	False	False	False	True	1.5585500000000001e-07	1.0041335999999993e-06	3.9225180000000005e-07
AOC1	1	0	0	False	False	False	True	9.142146999999995e-07	2.611295759999992e-05	1.2000212999999996e-05
GRIN3A	3	0	0	False	False	False	True	1.7936205000000022e-06	3.087383599999999e-05	1.2579898300000002e-05
POU2F3	0	0	0	False	False	False	True	8.362628999999998e-07	1.2243888699999988e-05	5.515071200000001e-06
FEN1	2	1	0	False	False	False	True	6.051564000000001e-07	1.3172515400000033e-05	4.381660700000004e-06
MEAK7	0	0	0	False	False	False	True	5.602156000000001e-07	1.4399685500000021e-05	6.731051099999999e-06
GOLGA3	0	6	1	False	False	False	True	2.616478800000002e-06	5.085335890000002e-05	2.5681891899999904e-05
B3GALNT2	0	2	0	False	False	False	True	1.0077192999999992e-06	1.4197153899999979e-05	5.991054400000003e-06
CFB	1	4	0	False	False	False	True			
UBE2W	0	0	0	False	False	False	True	6.770099000000003e-07	3.6703557999999964e-06	1.3231211999999997e-06
OR2T35	0	0	0	False	False	False	True			
DNAAF11	0	0	0	False	False	False	True	9.866335e-07	1.20142511e-05	4.533436200000002e-06
ENKUR	0	0	0	False	False	False	True	3.4796930000000007e-07	7.0389981e-06	2.435472699999999e-06
DDX27	0	1	0	False	False	False	True	1.3399086000000006e-06	2.4393392800000044e-05	9.111022300000008e-06
CDAN1	0	1	0	False	False	False	True	1.5836774000000008e-06	3.6562158800000086e-05	1.538478860000002e-05
ZAR1L	0	1	0	False	False	False	True	5.680383000000001e-07	1.0497711900000018e-05	4.569363899999999e-06
DOCK2	0	4	0	False	False	False	True	2.865335099999999e-06	5.688298079999998e-05	2.295699030000006e-05
ARSB	0	2	0	False	False	False	True	9.672148999999999e-07	1.5950161500000013e-05	6.889952400000012e-06
RB1CC1	0	5	2	False	False	False	True	2.8589043000000027e-06	3.7787523400000156e-05	1.3865133200000004e-05
SULT1C3	0	0	0	False	False	False	True	3.684964999999999e-07	8.204428599999993e-06	3.4825196e-06
FAM13A	2	2	0	False	False	False	True	2.0642106999999995e-06	2.9366758900000038e-05	1.1294960699999964e-05
EYA2	1	2	0	False	False	False	True	7.338390000000003e-07	1.835133979999998e-05	9.108883000000004e-06
RPL7	1	0	0	False	False	False	True	6.400109999999999e-07	6.532056099999997e-06	2.2404783999999996e-06
GALNT10	0	1	0	False	False	False	True	1.3813515000000005e-06	2.1850876499999966e-05	8.659329999999989e-06
B4GAT1	0	0	0	False	False	False	True	6.328844000000001e-07	1.1058524900000004e-05	5.2802916999999916e-06
DOK2	1	0	0	False	False	False	True	5.078599000000003e-07	1.5265585100000012e-05	7.069767700000011e-06
SPACA4	0	1	0	False	False	False	True	1.575313e-07	4.694809699999999e-06	2.637867100000001e-06
DCDC1	2	1	1	False	False	False	True	3.4190930999999974e-06	4.484043269999994e-05	1.7098113600000034e-05
MCAT	0	0	0	False	False	False	True	5.022104e-07	1.1817479999999987e-05	5.931415600000001e-06
RFC1	0	2	0	False	False	False	True	1.6855100999999994e-06	2.958909090000007e-05	1.0733934999999998e-05
EPRS1	1	1	0	False	False	False	True	2.4048596000000017e-06	3.8390380999999924e-05	1.3044501500000003e-05
